X-Position w/ Air Resistance(m),Y-Position w/ Air Resistance(m),X-Position w/ No Air Resistance, Y-Position w/ No Air Resistance
34.42191657678033,0.8659198563013897,34.20750252650987,0.8623423480587629,
34.804382316522336,0.8717083187964052,34.58518717370998,0.8680529151603111,
35.18684805626434,0.8774869746414207,34.96281932639204,0.8737528825796133,
35.56931379600634,0.8832558238364361,35.34039899185291,0.8794422517899025,
35.951779535748344,0.8890148663814517,35.71792617738811,0.8851210242645962,
36.334245275490346,0.894764102276467,36.095400890290875,0.8907892014761003,
36.716711015232356,0.9005035315214824,36.47282313785536,0.8964467848975561,
37.09917675497436,0.9062331541164979,36.85019292737343,0.9020937760007259,
37.48164249471636,0.9119529700615134,37.227510266135596,0.9077301762584757,
37.864108234458364,0.9176629793565287,37.60477516143328,0.9133559871425674,
38.246573974200366,0.9233631820015442,37.98198762055472,0.9189712101246716,
38.62903971394237,0.9290535779965596,38.359147650788145,0.9245758466766427,
39.01150545368438,0.934734167341575,38.73625525942043,0.9301698982696911,
39.39397119342638,0.9404049500365905,39.11331045373845,0.9357533663753037,
39.776436933168384,0.946065926081606,39.4903132410268,0.9413262524642312,
40.158902672910386,0.9517170954766214,39.86726362856916,0.9468885580073167,
40.54136841265239,0.9573584582216368,40.244161623649234,0.9524402844752193,
40.92383415239439,0.9629900143166523,40.62100723354888,0.9579814333383223,
41.3062998921364,0.9686117637616678,40.99780046554906,0.963512006066825,
41.688765631878404,0.9742237065566832,41.374541326930284,0.9690320041307428,
42.07123137162041,0.9798258427016986,41.75122982497032,0.9745414289995398,
42.45369711136241,0.9854181721967141,42.12786596694832,0.9800402821433232,
42.83616285110441,0.9910006950417296,42.50444976014114,0.9855285650309134,
43.218628590846414,0.996573411236745,42.88098121182429,0.9910062791318661,
43.60109433058842,1.0021363207817604,43.25746032927327,0.9964734259150938,
43.98356007033043,1.0076894236767757,43.633887119761766,1.0019300068491408,
44.36602581007243,1.0132327199217912,44.010261590562095,1.0073760234026434,
44.74849154981443,1.0187662095168066,44.38658374894703,1.0128114770439625,
45.130957289556434,1.0242898924618222,44.76285360218708,1.0182363692413663,
45.51342302929844,1.0298037687568375,45.139071157552735,1.0236507014627563,
45.89588876904044,1.035307838401853,45.51523642231268,1.0290544751756652,
46.27835450878245,1.0408021013968685,45.891349403733784,1.03444769184781,
46.66082024852445,1.0462865577418838,46.26741010908427,1.0398303529463564,
47.043285988266454,1.0517612074368994,46.643418545629174,1.0452024599386533,
47.42575172800846,1.0572260504819149,47.019374720634005,1.050564014291407,
47.80821746775045,1.06268108687693,47.39527864136153,1.0559150174715983,
48.19068320749246,1.0681263166219457,47.771130315076334,1.0612554709454736,
48.573148947234465,1.073561739716961,48.14692974903892,1.0665853761793707,
48.95561468697647,1.0789873561619765,48.52267695051023,1.0719047346395354,
49.33808042671847,1.084403165956992,48.898371926750315,1.0772135477918463,
49.72054616646047,1.0898091691020073,49.2740146850183,1.082511817101906,
50.103011906202475,1.0952053655970229,49.64960523257105,1.087799544035316,
50.485477645944485,1.1005917554420384,50.02514357666632,1.0930767300570363,
50.86794338568649,1.1059683386370536,50.40062972455917,1.0983433766325765,
51.25040912542849,1.1113351151820692,50.77606368350507,1.1035994852266202,
51.63287486517049,1.1166920850770847,51.151445460756804,1.108845057303942,
52.015340604912495,1.1220392483221,51.52677506356804,1.1140800943289493,
52.3978063446545,1.1273766049171154,51.90205249919018,1.1193045977657734,
52.78027208439651,1.1327041548621308,52.277277774874165,1.1245185690787296,
53.16273782413851,1.1380218981571464,52.652450897869585,1.1297220097315814,
53.54520356388051,1.1433298348021617,53.02757187542511,1.1349149211880007,
53.927669303622515,1.1486279647971773,53.402640714787594,1.1400973049112917,
54.31013504336452,1.1539162881421927,53.77765742320571,1.1452691623648497,
54.69260078310652,1.159194804837208,54.15262200792313,1.150430495011795,
55.07506652284853,1.1644635148822235,54.52753447618579,1.155581304314972,
55.45753226259053,1.169722418277239,54.90239483523692,1.160721591736673,
55.839998002332536,1.1749715150222544,55.27720309231972,1.1658513587399266,
56.22246374207454,1.18021080511727,55.65195925467515,1.1709706067863814,
56.60492948181654,1.1854402885622854,56.026663329544135,1.1760793373385139,
56.98739522155854,1.1906599653573007,56.40131532416672,1.1811775518578815,
57.369860961300546,1.1958698355023163,56.77591524578065,1.1862652518063168,
57.752326701042556,1.2010698989973316,57.150463101625064,1.1913424386451015,
58.13479244078456,1.2062601558423471,57.52495889893498,1.1964091138355164,
58.51725818052656,1.2114406060373626,57.899402644946804,1.2014652788384752,
58.89972392026856,1.216611249582378,58.2737943468951,1.2065109351147996,
59.282189660010566,1.2217720864773933,58.64813401201309,1.2115460841253112,
59.66465539975257,1.226923116722409,59.02242164753443,1.2165707273302797,
60.04712113949458,1.2320643403174243,59.39665726069006,1.2215848661897912,
60.42958687923658,1.2371957572624397,59.77084085871002,1.226588502164116,
60.81205261897858,1.242317367557455,60.14497244882432,1.2315816367129722,
61.194518358720586,1.2474291712024708,60.519052038262544,1.2365642712957101,
61.57698409846259,1.252531168197486,60.89307963425108,1.2415364073719564,
61.95944983820459,1.2576233585425014,61.267055244016774,1.2464980464006938,
62.3419155779466,1.262705742237517,61.64097887478556,1.2514491898413649,
62.724381317688604,1.2677783192825325,62.014850533781555,1.256389839152309,
63.106847057430606,1.2728410896775477,62.388670228228875,1.2613199957921406,
63.48931279717261,1.2778940534225631,62.76243796534936,1.2662396612195672,
63.87177853691461,1.2829372105175787,63.13615375236577,1.2711488368923762,
64.25424427665662,1.2879705609625942,63.509817596497214,1.2760475242688152,
64.63671001639862,1.2929941047576095,63.883429504963715,1.2809357248065794,
65.01917575614063,1.298007841902625,64.25698948498484,1.2858134399632726,
65.40164149588263,1.3030117723976404,64.63049754377698,1.2906806711962229,
65.78410723562463,1.308005896242656,65.00395368855652,1.2955374199623904,
66.16657297536663,1.3129902134376712,65.3773579265403,1.300383687718919,
66.54903871510864,1.3179647239826868,65.75071026494197,1.3052194759227689,
66.93150445485064,1.3229294278777022,66.1240107109752,1.3100447860302566,
67.31397019459264,1.3278843251227175,66.49725927185227,1.3148596194977906,
67.69643593433464,1.332829415717733,66.87045595478548,1.3196639777814119,
68.07890167407665,1.3377646996627486,67.2436007669844,1.324457862337253,
68.46136741381866,1.342690176957764,67.61669371565904,1.3292412746209867,
68.84383315356067,1.3476058476027795,67.98973480801806,1.3340142160881023,
69.22629889330267,1.352511711597795,68.36272405126874,1.338776688193997,
69.60876463304467,1.3574077689428103,68.73566145261793,1.3435286923937921,
69.99123037278667,1.3622940196378257,69.10854701927019,1.3482702301424252,
70.37369611252868,1.367170463682841,69.4813807584319,1.3530013028947416,
70.75616185227068,1.3720371010778567,69.85416267730488,1.3577219121052195,
71.13862759201268,1.3768939318228721,70.2268927830919,1.3624320592278765,
71.52109333175468,1.3817409559178875,70.59957108299523,1.3671317457173744,
71.90355907149669,1.386578173362903,70.97219758421534,1.3718209730272717,
72.28602481123869,1.3914055841579185,71.34477229395088,1.3764997426114025,
72.66849055098069,1.3962231883029337,71.71729521940097,1.3811680559233253,
73.05095629072271,1.4010309857979493,72.08976636776288,1.3858259144162306,
73.43342203046471,1.4058289766429648,72.46218574623299,1.3904733195434011,
73.81588777020671,1.4106171608379803,72.83455336200768,1.3951102727577516,
74.19835350994872,1.4153955383829955,73.2068692222806,1.399736775511921,
74.58081924969072,1.420164109278011,73.5791333342454,1.4043528292582728,
74.96328498943272,1.4249228735230266,73.95134570509481,1.4089584354494453,
75.34575072917472,1.4296718311180419,74.32350634202066,1.4135535955372507,
75.72821646891673,1.4344109820630573,74.69561525221252,1.4181383109737762,
76.11068220865873,1.4391403263580729,75.06767244286084,1.4227125832106493,
76.49314794840073,1.4438598640030882,75.43967792115382,1.4272764136995897,
76.87561368814274,1.4485695949981037,75.81163169427828,1.4318298038915815,
77.25807942788474,1.453269519343119,76.18353376942196,1.4363727552377927,
77.64054516762674,1.4579596370381347,76.55538415376941,1.4409052691891155,
78.02301090736876,1.46263994808315,76.92718285450565,1.4454273471964418,
78.40547664711076,1.4673104524781653,77.2989298788143,1.4499389907100206,
78.78794238685276,1.471971150223181,77.67062523387722,1.4544402011805597,
79.17040812659477,1.4766220413181963,78.04226892687711,1.4589309800576646,
79.55287386633677,1.4812631257632116,78.41386096499309,1.4634113287912156,
79.93533960607877,1.485894403558227,78.78540135540561,1.4678812488314616,
80.31780534582077,1.4905158747032428,79.15689010529286,1.4723407416273642,
80.70027108556278,1.4951275391982581,79.52832722183302,1.476789808628436,
81.08273682530478,1.4997293970432735,79.89971271220156,1.4812284512835467,
81.46520256504678,1.504321448238289,80.27104658357439,1.4856566710418417,
81.84766830478878,1.5089036927833044,80.64232884312696,1.4900744693520065,
82.23013404453079,1.5134761306783198,81.0135594980311,1.494481847662175,
82.6125997842728,1.518038761923335,81.3847385554609,1.4988788074210333,
82.9950655240148,1.5225915865183508,81.75586602258682,1.503265350076531,
83.37753126375681,1.5271346044633662,82.12694190658021,1.5076414770763422,
83.75999700349881,1.5316678157583816,82.49796621461064,1.5120071898684175,
84.14246274324081,1.536191220403397,82.86893895384583,1.5163624898998795,
84.52492848298282,1.5407048183984124,83.2398601314544,1.5207073786184941,
84.90739422272482,1.5452086097434279,83.61072975460229,1.5250418574711084,
85.28985996246682,1.5497025944384433,83.98154783045538,1.5293659279044773,
85.67232570220882,1.5541867724834588,84.35231436617732,1.5336795913652634,
86.05479144195083,1.5586611438784743,84.72302936893266,1.537982849300314,
86.43725718169283,1.5631257086234898,85.09369284588456,1.5422757031553724,
86.81972292143483,1.567580466718505,85.46430480419303,1.5465581543768256,
87.20218866117683,1.5720254181635205,85.83486525101944,1.5508302044103257,
87.58465440091885,1.576460562958536,86.20537419352377,1.5550918547018915,
87.96712014066085,1.5808859011035514,86.57583163886329,1.5593431066966232,
88.34958588040286,1.585301432598567,86.94623759419756,1.5635839618398968,
88.73205162014486,1.5897071574435824,87.316592066682,1.567814421576904,
89.11451735988686,1.5941030756385979,87.6868950634721,1.5720344873522853,
89.49698309962886,1.598489187183613,88.05714659172281,1.5762441606108648,
89.87944883937087,1.6028654920786287,88.42734665858825,1.5804434427972824,
90.26191457911287,1.607231990323644,88.79749527122021,1.5846323353553515,
90.64438031885487,1.6115886819186593,89.16759243677052,1.5888108397293443,
91.02684605859687,1.6159355668636748,89.53763816239007,1.5929789573630737,
91.40931179833888,1.6202726451586904,89.90763245522794,1.5971366897004446,
91.79177753808088,1.6245999168037057,90.27757532243413,1.6012840381844422,
92.1742432778229,1.6289173817987213,90.647466771155,1.6054210042588795,
92.5567090175649,1.633225040143737,91.0173068085378,1.609547589366282,
92.9391747573069,1.637522891838752,91.38709544172798,1.613663794950003,
93.3216404970489,1.6418109368837677,91.75683267787053,1.6177696224523843,
93.7041062367909,1.646089175278783,92.12651852410863,1.6218650733156756,
94.08657197653291,1.6503576070237986,92.49615298758545,1.6259501489826786,
94.46903771627491,1.6546162321188138,92.86573607544278,1.6300248508949076,
94.85150345601691,1.6588650505638294,93.23526779482017,1.6340891804947044,
95.23396919575892,1.663104062358845,93.60474815285943,1.6381431392233077,
95.6164349355009,1.6673332675038601,93.97417715669735,1.6421867285224152,
95.99890067524292,1.6715526659988755,94.34355481347302,1.6462199498332661,
96.38136641498492,1.675762257843891,94.71288113032188,1.6502428045967308,
96.76383215472693,1.6799620430389066,95.08215611438118,1.6542552942538642,
97.14629789446893,1.6841520215839219,95.4513797727841,1.658257420245077,
97.52876363421093,1.6883321934789373,95.82055211266606,1.6622491840110565,
97.91122937395293,1.6925025587239528,96.18967314115844,1.6662305869921217,
98.29369511369494,1.6966631173189681,96.55874286539347,1.670201630627948,
98.67616085343694,1.7008138692639836,96.92776129250251,1.674162316358763,
99.05862659317894,1.7049548145589992,97.29672842961509,1.678112645623966,
99.44109233292095,1.7090859532040146,97.66564428385891,1.682052619863049,
99.82355807266295,1.7132072851990299,98.03450886236351,1.6859822405154117,
100.20602381240495,1.7173188105440453,98.40332217225478,1.6899015090198102,
100.58848955214697,1.721420529239061,98.7720842206586,1.6938104268154606,
100.97095529188897,1.7255124412840763,99.14079501470042,1.6977089953407511,
101.35342103163097,1.7295945466790916,99.50945456150339,1.701597216034254,
101.73588677137298,1.733666845424107,99.87806286819068,1.705475090334082,
102.11835251111498,1.7377293375191225,100.24661994188364,1.7093426196784396,
102.50081825085698,1.741782022964138,100.61512578970405,1.7131998055050717,
102.88328399059898,1.7458249017591534,100.983580418771,1.7170466492517231,
103.26574973034099,1.749857973904169,101.35198383620445,1.720883152355863,
103.64821547008299,1.7538812393991845,101.72033604912122,1.7247093162544085,
104.03068120982499,1.7578946982441999,102.08863706463899,1.7285251423848287,
104.413146949567,1.7618983504392152,102.4568868898732,1.7323306321837655,
104.795612689309,1.7658921959842309,102.82508553193884,1.736125787088044,
105.178078429051,1.769876234879246,103.19323299795042,1.7399106085337541,
105.56054416879302,1.7738504671242614,103.56132929502064,1.7436850979576297,
105.94300990853502,1.7778148927192772,103.92937443026085,1.747449256795209,
106.32547564827702,1.7817695116642924,104.29736841078284,1.7512030864827655,
106.70794138801902,1.7857143239593078,104.66531124369703,1.7549465884557458,
107.09040712776103,1.7896493296043232,105.03320293611114,1.758679764149688,
107.47287286750303,1.7935745285993387,105.40104349513376,1.7624026149996714,
107.85533860724503,1.7974899209443542,105.76883292787215,1.7661151424409578,
108.23780434698703,1.8013955066393696,106.1365712414322,1.769817347908534,
108.62027008672904,1.8052912856843848,106.50425844291931,1.7735092328364674,
109.00273582647104,1.8091772580794006,106.87189453943665,1.7771907986598365,
109.38520156621304,1.8130534238244158,107.23947953808874,1.780862046812709,
109.76766730595504,1.8169197829194312,107.60701344597692,1.7845229787288757,
110.15013304569706,1.8207763353644468,107.97449627020114,1.7881735958424043,
110.53259878543906,1.8246230811594624,108.34192801786412,1.7918138995871782,
110.91506452518107,1.8284600203044776,108.70930869606309,1.7954438913962532,
111.29753026492307,1.832287152799493,109.0766383118962,1.7990635727029611,
111.67999600466507,1.8361044786445087,109.44391687246207,1.8026729449407257,
112.06246174440707,1.839911997839524,109.8111443848552,1.8062720095418674,
112.44492748414908,1.8437097103845395,110.17832085617147,1.809860767939626,
112.82739322389108,1.8474976162795549,110.54544629350539,1.813439221565954,
113.20985896363308,1.8512757155245703,110.91252070395058,1.8170073718533564,
113.59232470337508,1.8550440081195858,111.2795440945979,1.8205652202340608,
113.97479044311709,1.858802494064601,111.64651647253959,1.824112768139377,
114.35725618285909,1.8625511733596167,112.01343784486608,1.827650017001625,
114.73972192260109,1.866290046004632,112.3803082186655,1.83117696825193,
115.12218766234311,1.8700191119996474,112.74712760102739,1.8346936233216018,
115.50465340208511,1.8737383713446627,113.11389599903896,1.838199983641673,
115.88711914182711,1.8774478240396781,113.4806134197861,1.841696050642993,
116.26958488156912,1.881147470084694,113.84727987035421,1.8451818257564114,
116.65205062131112,1.8848373094797093,114.21389535782737,1.8486573104123183,
117.03451636105312,1.8885173422247248,114.58045988928916,1.8521225060409188,
117.41698210079512,1.8921875683197402,114.94697347182273,1.8555774140723273,
117.79944784053713,1.8958479877647556,115.3134361125085,1.8590220359364737,
118.18191358027913,1.899498600559771,115.67984781842733,1.8624563730628285,
118.56437932002113,1.9031394067047864,116.04620859665874,1.8658804268812295,
118.94684505976313,1.906770406199802,116.41251845428042,1.8692941988205953,
119.32931079950514,1.9103915990448175,116.7787773983714,1.8726976903103045,
119.71177653924715,1.9140029852398328,117.14498543600666,1.876090902779092,
120.09424227898916,1.9176045647848483,117.51114257426252,1.8794738376556006,
120.47670801873116,1.9211963376798635,117.87724882021348,1.8828464963682892,
120.85917375847316,1.9247783039248791,118.24330418093177,1.8862088803456167,
121.24163949821516,1.9283504635198943,118.6093086634919,1.8895609910155826,
121.62410523795717,1.9319128164649098,118.97526227496473,1.8929028298060944,
122.00657097769917,1.9354653627599256,119.34116502242023,1.8962343981448753,
122.38903671744117,1.939008102404941,119.7070169129288,1.899555697459189,
122.77150245718317,1.9425410353999564,120.07281795355857,1.9028667291766672,
123.15396819692518,1.9460641617449717,120.4385681513777,1.9061674947242062,
123.53643393666718,1.949577481439987,120.80426751345203,1.9094579955287934,
123.91889967640918,1.9530809944850025,121.16991604684745,1.9127382330169576,
124.30136541615119,1.9565747008800178,121.5355137586298,1.9160082086155945,
124.6838311558932,1.9600586006250336,121.90106065586087,1.9192679237504968,
125.0662968956352,1.963532693720049,122.26655674560516,1.9225173798479174,
125.44876263537721,1.9669969801650644,122.63200203492397,1.9257565783342,
125.83122837511921,1.9704514599600798,122.99739653087727,1.9289855206344946,
126.21369411486121,1.973896133105095,123.36274024052545,1.9322042081745934,
126.59615985460321,1.9773309996001107,123.72803317092666,1.9354126423797375,
126.97862559434522,1.980756059445126,124.0932753291404,1.9386108246750764,
127.36109133408722,1.984171312640142,124.4584667222216,1.9417987564853914,
127.74355707382922,1.9875767591851572,124.82360735722705,1.9449764392356477,
128.12602281357124,1.9909723990801724,125.18869724121214,1.9481438743500752,
128.50848855331324,1.9943582323251878,125.55373638122956,1.9513010632533634,
128.89095429305524,1.9977342589202032,125.91872478433288,1.9544480073693742,
129.27342003279725,2.0011004788652187,126.28366245757388,1.9575847081219697,
129.65588577253925,2.0044568921602344,126.64854940800387,1.9607111669351038,
130.03835151228125,2.00780349880525,127.01338564267235,1.9638273852321793,
130.42081725202326,2.0111402988002656,127.37817116862834,1.966933364436414,
130.80328299176526,2.0144672921452806,127.74290599292044,1.9700291059711186,
131.18574873150726,2.017784478840296,128.1075901225954,1.9731146112593279,
131.56821447124926,2.0210918588853115,128.4722235646991,1.9761898817235244,
131.95068021099127,2.024389432280327,128.83680632627647,1.9792549187861914,
132.33314595073327,2.027677199025342,129.20133841437246,1.9823097238701795,
132.71561169047527,2.0309551591203583,129.56581983602882,1.985354298397144,
133.09807743021727,2.0342233125653735,129.9302505982887,1.9883886437892004,
133.48054316995928,2.037481659360389,130.29463070819384,1.9914127614680959,
133.86300890970128,2.040730199505404,130.65896017278283,1.9944266528553023,
134.24547464944328,2.0439689330004196,131.0232389990956,1.997430319372383,
134.62794038918528,2.047197859845435,131.38746719417077,2.000423762440258,
135.0104061289273,2.0504169800404504,131.75164476504506,2.0034069834800317,
135.3928718686693,2.0536262935854657,132.11577171875524,2.006379983912347,
135.7753376084113,2.0568258004804814,132.4798480623367,2.009342765158033,
136.1578033481533,2.060015500725497,132.8438738028226,2.0122953286370904,
136.54026908789533,2.0631953943205126,133.20784894724738,2.0152376757700705,
136.92273482763733,2.0663654812655277,133.57177350264328,2.018169807976607,
137.30520056737933,2.069525761560543,133.9356474760416,2.021091726676792,
137.68766630712133,2.0726762352055585,134.29947087447226,2.0240034332898906,
138.07013204686334,2.075816902200574,134.66324370496523,2.02690492923526,
138.45259778660534,2.0789477625455897,135.02696597454906,2.0297962159326244,
138.83506352634734,2.082068816240605,135.39063769025097,2.0326772948002385,
139.21752926608934,2.0851800632856206,135.75425885909726,2.0355481672574585,
139.59999500583135,2.0882815036806357,136.11782948811378,2.0384088347227225,
139.98246074557335,2.0913731374256512,136.48134958432456,2.041259298614284,
140.36492648531535,2.0944549645206667,136.84481915475453,2.044099560350489,
140.74739222505735,2.0975269849656817,137.20823820642454,2.046929621349131,
141.12985796479936,2.1005891987606975,137.57160674635725,2.0497494830282803,
141.51232370454136,2.103641605905713,137.93492478157305,2.052559146805363,
141.89478944428336,2.1066842064007285,138.29819231909187,2.0553586140978974,
142.27725518402536,2.1097170002457437,138.66140936593183,2.058147886323034,
142.65972092376737,2.1127399874407593,139.0245759291115,2.060926964897923,
143.04218666350937,2.115753167985775,139.38769201564628,2.063695851239072,
143.42465240325137,2.11875654188079,139.75075763255336,2.066454546763539,
143.80711814299337,2.1217501091258057,140.11377278684677,2.0692030528871874,
144.18958388273538,2.124733869720821,140.47673748554007,2.071941371026708,
144.57204962247738,2.1277078236658364,140.83965173564684,2.0746695025980557,
144.95451536221938,2.1306719709608517,141.20251554417882,2.0773874490170026,
145.33698110196138,2.1336263116058674,141.5653289181464,2.0800952116991356,
145.7194468417034,2.1365708456008825,141.92809186455997,2.082792792060043,
146.10191258144542,2.139505572945898,142.29080439042855,2.0854801915146677,
146.48437832118742,2.142430493640914,142.65346650275887,2.088157411478414,
146.86684406092942,2.1453456076859294,143.01607820855997,2.0908244533660416,
147.24930980067143,2.148250915080945,143.37863951483632,2.093481318592035,
147.63177554041343,2.15114641582596,143.74115042859376,2.0961280085707865,
148.01424128015543,2.1540321099209754,144.10361095683584,2.098764524716964,
148.39670701989743,2.1569079973659906,144.46602110656613,2.1013908684443163,
148.77917275963944,2.159774078161006,144.82838088478593,2.1040070411667764,
149.16163849938144,2.1626303523060217,145.19069029849743,2.1066130442980007,
149.54410423912344,2.1654768198010372,145.55294935470056,2.109208879251738,
149.92656997886544,2.1683134806460527,145.91515806039388,2.1117945474406334,
150.30903571860745,2.171140334841068,146.2773164225764,2.114370050278436,
150.69150145834945,2.1739573823860834,146.63942444824488,2.116935389177791,
151.07396719809145,2.1767646232810987,147.0014821443956,2.1194905655513447,
151.45643293783345,2.1795620575261143,147.36348951802393,2.122035580811374,
151.83889867757546,2.1823496851211295,147.7254465761248,2.1245704363704325,
152.22136441731746,2.1851275060661455,148.08735332569086,2.127095133640706,
